fpr,tpr,threshold
0.0636182902584493,0.4470468431771894,0.6634047619047618
0.06428098078197482,0.4470468431771894,0.6628650793650793
0.06428098078197482,0.4480651731160896,0.6624880952380952
0.06461232604373758,0.4480651731160896,0.6621984126984127
0.06461232604373758,0.44908350305498984,0.6621428571428573
0.06494367130550033,0.44908350305498984,0.662135531135531
0.06494367130550033,0.45010183299389,0.6617142857142858
0.06527501656726309,0.45010183299389,0.6612575757575757
0.06527501656726309,0.4511201629327902,0.6607777777777777
0.06560636182902585,0.4511201629327902,0.660729797979798
0.06560636182902585,0.45213849287169044,0.660666666666667
0.0659377070907886,0.45213849287169044,0.6605238095238096
0.0659377070907886,0.4531568228105906,0.6601785714285714
0.06626905235255136,0.4531568228105906,0.6600833333333334
0.06626905235255136,0.45621181262729127,0.6597142857142856
0.06759443339960239,0.45621181262729127,0.6588928571428572
0.06759443339960239,0.45824847250509165,0.6581666666666667
0.0682571239231279,0.45824847250509165,0.6576666666666665
0.0682571239231279,0.4623217922606925,0.6565555555555556
0.06858846918489066,0.4623217922606925,0.6561666666666668
0.06858846918489066,0.46435845213849286,0.6556666666666666
0.06925115970841617,0.46435845213849286,0.6554047619047619
0.06925115970841617,0.4663951120162933,0.6550079365079365
0.06958250497017893,0.4663951120162933,0.655
0.06958250497017893,0.4684317718940937,0.6543333333333333
0.07024519549370443,0.4684317718940937,0.6537380952380955
0.07024519549370443,0.4694501018329939,0.6536547619047619
0.07157057654075547,0.4694501018329939,0.6529761904761904
0.07157057654075547,0.4725050916496945,0.6515000000000001
0.07190192180251823,0.4725050916496945,0.6513809523809522
0.07223326706428099,0.47352342158859473,0.6510714285714285
0.07223326706428099,0.4745417515274949,0.6509999999999999
0.07322730284956926,0.4745417515274949,0.6496666666666667
0.07322730284956926,0.4786150712830957,0.6492857142857144
0.073558648111332,0.4786150712830957,0.6491666666666664
0.073558648111332,0.47963340122199594,0.6486666666666666
0.0752153744201458,0.47963340122199594,0.6476825396825396
0.0752153744201458,0.48268839103869654,0.6470833333333335
0.07554671968190854,0.48268839103869654,0.6467142857142855
0.07554671968190854,0.4847250509164969,0.6452500000000001
0.07620941020543406,0.4847250509164969,0.6447380952380952
0.07620941020543406,0.48574338085539714,0.6446428571428571
0.07654075546719682,0.48574338085539714,0.6443333333333334
0.07654075546719682,0.48879837067209775,0.6441666666666666
0.07687210072895957,0.48879837067209775,0.6436547619047619
0.07687210072895957,0.48981670061099797,0.6435714285714286
0.07886017229953611,0.48981670061099797,0.6410277777777778
0.07886017229953611,0.4908350305498982,0.6407103174603174
0.07919151756129887,0.4908350305498982,0.6406666666666666
0.07919151756129887,0.49185336048879835,0.6404642857142858
0.08018555334658714,0.49185336048879835,0.6401666666666668
0.08018555334658714,0.4959266802443992,0.6398888888888888
0.08117958913187541,0.4959266802443992,0.6386666666666666
0.08117958913187541,0.4969450101832994,0.6383571428571428
0.08151093439363817,0.4969450101832994,0.6382976190476191
0.08151093439363817,0.4979633401221996,0.63825
0.08184227965540093,0.4979633401221996,0.6381666666666667
0.08184227965540093,0.4989816700610998,0.6377222222222222
0.08250497017892644,0.4989816700610998,0.6374047619047618
0.08250497017892644,0.5,0.6371309523809524
0.08316766070245195,0.5,0.635547619047619
0.08316766070245195,0.5010183299389002,0.6350476190476191
0.0851557322730285,0.5010183299389002,0.634452380952381
0.0851557322730285,0.5020366598778004,0.6343571428571428
0.08548707753479125,0.5020366598778004,0.6343333333333333
0.08548707753479125,0.5030549898167006,0.6338888888888887
0.08614976805831677,0.5030549898167006,0.6333488455988455
0.08614976805831677,0.5071283095723014,0.63275
0.08681245858184228,0.5071283095723014,0.6325714285714286
0.08681245858184228,0.5081466395112016,0.6323809523809524
0.08714380384360504,0.5081466395112016,0.632
0.08714380384360504,0.5122199592668024,0.6311428571428571
0.08946322067594434,0.5122199592668024,0.6302142857142856
0.08946322067594434,0.5132382892057027,0.63
0.09045725646123261,0.5132382892057027,0.6294047619047619
0.09045725646123261,0.5173116089613035,0.6288888888888888
0.09178263750828364,0.5173116089613035,0.6283333333333332
0.09178263750828364,0.5203665987780041,0.6274761904761903
0.09211398277004638,0.5203665987780041,0.6273333333333333
0.09211398277004638,0.5213849287169042,0.6273095238095238
0.09244532803180915,0.5213849287169042,0.627
0.09244532803180915,0.5224032586558045,0.6269761904761905
0.0927766732935719,0.5224032586558045,0.6260595238095238
0.0927766732935719,0.5274949083503055,0.6232499999999999
0.09310801855533465,0.5274949083503055,0.6223333333333333
0.09310801855533465,0.5285132382892057,0.6221904761904762
0.09343936381709742,0.5285132382892057,0.6221666666666666
